,valence_9,ground_truth_9,text_9,valence_22,ground_truth_22,text_22,nr_targets,singly_tokenized
15,0.429613236345397,1,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ",0.4071622257825371,1,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ",1,False
16,0.19028903641755257,1,the emotions are raw and will strike a nerve with anyone who 's ever had family trauma . ,0.24483070290424905,1,the emotions are raw and will strike a nerve with anyone who 's ever had family trauma . ,1,False
17,0.5259606641978224,1,"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ",0.6577228849621702,1,"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ",1,False
18,0.17228247353740603,0,... the movie is just a plain old monster . ,-0.39867131826097935,0,... the movie is just a plain old monster . ,1,False
19,0.3030160165709303,0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ",0.28647436850749364,0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ",1,False
20,0.42969767542849735,0,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",0.07433963534771865,0,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",1,False
21,0.4037542106678796,0,the iditarod lasts for days - this just felt like it did . ,0.21113829303792442,0,the iditarod lasts for days - this just felt like it did . ,1,False
22,0.39805947878657366,0,holden caulfield did it better . ,0.3091504368732392,0,holden caulfield did it better . ,1,False
23,0.49086699568072617,1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",0.3694707029030516,1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",1,False
24,0.5568789487231531,1,seldom has a movie so closely matched the spirit of a man and his work . ,0.4042621907730634,1,seldom has a movie so closely matched the spirit of a man and his work . ,1,False
25,0.2716829576345102,0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ",0.31219045515977206,0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ",1,False
26,0.47849329295284926,0,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",0.4209206483777497,0,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",1,False
27,0.3790075179037995,1,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,0.7980843871539378,1,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,1,False
28,0.42349760858187313,0,"it 's a cookie-cutter movie , a cut-and-paste job . ",0.3253576634271245,0,"it 's a cookie-cutter movie , a cut-and-paste job . ",1,False
29,0.35914741287840135,0,i had to look away - this was god awful . ,0.06627239135067439,0,i had to look away - this was god awful . ,1,False
30,0.36379415188740555,1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",0.6842170520834212,1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",1,False
31,0.48808424187771576,0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.5728022826706659,0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",1,False
32,0.4404592254345464,1,"a gorgeous , witty , seductive movie . ",0.3608001054433671,1,"a gorgeous , witty , seductive movie . ",1,False
33,0.4802147395182174,0,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.2453283603742771,0,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",1,False
34,0.4055290185684211,0,"it does n't believe in itself , it has no sense of humor ... it 's just plain bored . ",0.35115345827846184,0,"it does n't believe in itself , it has no sense of humor ... it 's just plain bored . ",1,False
35,0.1173960352090505,0,a sequence of ridiculous shoot - 'em - up scenes . ,-0.3722142068976822,0,a sequence of ridiculous shoot - 'em - up scenes . ,1,False
36,0.4969162085158534,1,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",0.41462226779382955,1,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",1,False
37,0.5539652814357379,0,"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",0.6206838852729057,0,"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",1,False
38,0.594246892179147,1,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",0.36617966198791113,1,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",1,False
39,0.4706785109603212,1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",0.45289186499940853,1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",1,False
40,0.6100411842941871,1,"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ",0.5282260469209765,1,"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ",1,False
41,0.5220923244412705,1,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",0.5486994462400675,1,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",1,False
42,0.4591806738769693,1,the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,0.01866020847477351,1,the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,1,False
43,0.5077654123065586,1,holm ... embodies the character with an effortlessly regal charisma . ,0.7742148905846024,1,holm ... embodies the character with an effortlessly regal charisma . ,1,False
44,0.40482558974208877,0,"the title not only describes its main characters , but the lazy people behind the camera as well . ",0.45264801440456726,0,"the title not only describes its main characters , but the lazy people behind the camera as well . ",1,False
45,0.49605302597300216,0,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,0.6129493628346581,0,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,1,False
46,0.009391277038818084,0,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,-0.22703989401486427,0,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,1,False
47,0.5623871029637746,1,a subtle and well-crafted ( for the most part ) chiller . ,0.5573316076479279,1,a subtle and well-crafted ( for the most part ) chiller . ,1,False
48,0.5011585992552848,1,has a lot of the virtues of eastwood at his best . ,0.5750399344250795,1,has a lot of the virtues of eastwood at his best . ,1,False
49,0.3050260812014888,0,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,0.1781472610334489,0,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,1,False
50,0.46208559622173545,0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0.6828511890109795,0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",1,False
51,0.49103127245520806,1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",0.45817863015235016,1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",1,False
52,0.5256109972581009,1,"mr. tsai is a very original artist in his medium , and what time is it there ? ",0.6469587299537198,1,"mr. tsai is a very original artist in his medium , and what time is it there ? ",1,False
53,0.4830535770940406,1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,0.5079236862067407,1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,1,False
54,0.24727715807170877,0,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,0.4749376969135192,0,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,1,False
55,0.4766611273575943,1,"a tender , heartfelt family drama . ",0.43119383711451365,1,"a tender , heartfelt family drama . ",1,False
56,0.1679620694374142,0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,0.1868680596945739,0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,1,False
57,0.4734488755576307,0,the cold turkey would 've been a far better title . ,0.2934116304733862,0,the cold turkey would 've been a far better title . ,1,False
58,0.5492500096196207,0,manages to be both repulsively sadistic and mundane . ,0.33903015183838026,0,manages to be both repulsively sadistic and mundane . ,1,False
59,0.267362102557012,0,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.2716792837622129,0,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",1,False
60,0.4729781646735125,1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",0.4859802472232668,1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",1,False
61,0.29837113996460896,0,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",-0.012505983559636306,0,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",1,False
62,-0.04380169129051729,1,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,-0.12803491382764245,1,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,1,False
63,0.638181943767844,1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ",0.8182461940635715,1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ",1,False
64,0.29971585252526217,0,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0.3503403119979255,0,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",1,False
65,0.4432662107300285,0,you wonder why enough was n't just a music video rather than a full-length movie . ,0.39620039345477875,0,you wonder why enough was n't just a music video rather than a full-length movie . ,1,False
66,0.42734307273865063,1,"if you 're hard up for raunchy college humor , this is your ticket right here . ",0.3991800227534227,1,"if you 're hard up for raunchy college humor , this is your ticket right here . ",1,False
67,0.46145666642776606,1,"a fast , funny , highly enjoyable movie . ",0.46863336577726145,1,"a fast , funny , highly enjoyable movie . ",1,False
68,0.31657144281996663,1,good old-fashioned slash-and-hack is back ! ,0.23528183570758462,1,good old-fashioned slash-and-hack is back ! ,1,False
69,0.3705594489314787,0,"this one is definitely one to skip , even for horror movie fanatics . ",-0.2188269072488742,0,"this one is definitely one to skip , even for horror movie fanatics . ",1,False
70,0.5237055640990693,0,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.3475445606065952,0,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",1,False
71,0.6048773149565859,1,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ",0.41042561705491293,1,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ",1,False
72,0.38117991826179415,1,uses high comedy to evoke surprising poignance . ,0.41902986498739675,1,uses high comedy to evoke surprising poignance . ,1,False
73,0.32850415030876917,1,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",-0.02712524867315879,1,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",1,False
74,-0.08329779546624183,0,a string of rehashed sight gags based in insipid vulgarity . ,-0.03735190015952717,0,a string of rehashed sight gags based in insipid vulgarity . ,1,False
75,0.5940088461455544,1,among the year 's most intriguing explorations of alientation . ,0.49623544960742555,1,among the year 's most intriguing explorations of alientation . ,1,False
76,0.08949685569203095,0,the movie fails to live up to the sum of its parts . ,-0.2745302330468576,0,the movie fails to live up to the sum of its parts . ,1,False
77,0.5410651377137674,1,the son 's room is a triumph of gentility that earns its moments of pathos . ,0.6998761939176313,1,the son 's room is a triumph of gentility that earns its moments of pathos . ,1,False
78,0.4245181247726225,1,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.5676186266522063,1,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",1,False
79,0.022332087650929675,0,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,-0.06229222048601162,0,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,1,False
80,0.3931198382422306,1,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,0.3501822213886613,1,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,1,False
81,0.5166154656645799,0,"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",0.014656952948321707,0,"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",1,False
82,0.15623016729278077,0,it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,0.1700419935866378,0,it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,1,False
83,0.43858028679213634,1,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",0.6867180072011988,1,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",1,False
84,0.5672778284158748,1,"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",0.4236169898859603,1,"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",1,False
85,0.49269087139616274,1,the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,0.3505347032297438,1,the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,1,False
86,0.3877590784866772,0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",-0.07344455848218091,0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",1,False
87,0.2469585484637637,1,jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ,-0.1298724601251444,1,jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ,1,False
88,0.4219790366937299,1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,0.16374386088195708,1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,1,False
89,0.4984620283746196,1,"we know the plot 's a little crazy , but it held my interest from start to finish . ",0.38352727513536444,1,"we know the plot 's a little crazy , but it held my interest from start to finish . ",1,False
90,0.4799344616073348,1,"it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.4995776556764969,1,"it 's a scattershot affair , but when it hits its mark it 's brilliant . ",1,False
91,0.5782312223233,1,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ",0.755962981939836,1,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ",1,False
92,0.38362914804713294,0,"you wo n't like roger , but you will quickly recognize him . ",0.430938453929619,0,"you wo n't like roger , but you will quickly recognize him . ",1,False
93,0.6015108810168576,1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,0.2998637943082341,1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,1,False
94,0.49953423410524117,1,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",0.42327270588752214,1,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",1,False
95,-0.334893818767096,0,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,-0.2523368013435733,0,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,1,False
96,0.32519681538398987,0,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0.09241753189325147,0,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",1,False
97,0.3964843217213134,1,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.6956501304261423,1,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",1,False
98,0.36412514630602666,0,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",0.29133963058256407,0,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",1,False
99,0.21894186697715623,0,why make a documentary about these marginal historical figures ? ,-0.23219160037417602,0,why make a documentary about these marginal historical figures ? ,1,False
100,0.5026225659967182,1,"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ",0.4110840745486641,1,"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ",1,False
101,0.392952842463818,0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.29019490795705055,0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",1,False
102,0.3235602972112882,1,"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters ",0.18549034848137758,1,"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters ",1,False
103,0.5629744323176143,1,"a gripping movie , played with performances that are all understated and touching . ",0.47002106099222507,1,"a gripping movie , played with performances that are all understated and touching . ",1,False
104,0.5050439015471415,1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.6891308725947777,1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",1,False
105,0.15256610428975964,0,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0.0784250087015064,0,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",1,False
106,0.4812514061145324,1,the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . ,0.479602109804345,1,the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . ,1,False
107,0.3391575248898007,0,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,0.4575042688500187,0,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,1,False
108,0.19678501690046907,0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",0.16739210870178164,0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",1,False
109,0.5257770902045011,1,it 's great escapist fun that recreates a place and time that will never happen again . ,0.5357644901904595,1,it 's great escapist fun that recreates a place and time that will never happen again . ,1,False
110,0.5485996735557096,0,"scores no points for originality , wit , or intelligence . ",0.5564307037833952,0,"scores no points for originality , wit , or intelligence . ",1,False
111,0.34411717770633493,0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0.45902409067959526,0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",1,False
112,0.11741582947910661,1,hilariously inept and ridiculous . ,-0.281213364177582,1,hilariously inept and ridiculous . ,1,False
113,0.02240969644096255,0,this movie is maddening . ,-0.2570086855472163,0,this movie is maddening . ,1,False
114,0.39470175449638223,1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ",0.42329946069192936,1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ",1,False
115,0.4935269930485228,0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,0.7858783887492494,0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,1,False
116,0.5415099011225487,1,one of the smartest takes on singles culture i 've seen in a long time . ,0.46188120399430427,1,one of the smartest takes on singles culture i 've seen in a long time . ,1,False
117,0.3647572055014602,1,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ",0.2579495400651282,1,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ",1,False
118,0.5396432408777406,0,every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ,0.5621264313265402,0,every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ,1,False
119,0.16124713805411542,0,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,0.11302669885193484,0,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,1,False
120,0.4663898763281561,1,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ",0.47097716313082805,1,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ",1,False
121,0.008129333198656807,0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,0.36406711610623693,0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,1,False
122,0.39166626950607847,1,old-form moviemaking at its best . ,0.40172332280675377,1,old-form moviemaking at its best . ,1,False
123,0.41783605909776106,1,turns potentially forgettable formula into something strangely diverting . ,0.3677284530065239,1,turns potentially forgettable formula into something strangely diverting . ,1,False
124,0.3819172190798234,1,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",0.7075561352877189,1,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",1,False
125,0.6265105685621605,1,a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ,0.5375973123382751,1,a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ,1,False
126,0.3509670545004608,0,confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . ,0.23663094532295254,0,confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . ,1,False
127,0.4783096325742542,0,"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ",0.3534453977784247,0,"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ",1,False
128,0.374656672290837,1,montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . ,0.6691781052465948,1,montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . ,1,False
129,0.519244152286033,1,"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . ",0.7107942549265698,1,"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . ",1,False
130,-0.084823276076921,0,suffers from the lack of a compelling or comprehensible narrative . ,-0.10242051137845304,0,suffers from the lack of a compelling or comprehensible narrative . ,1,False
131,-0.012683516539755243,0,"in execution , this clever idea is far less funny than the original , killers from space . ",-0.44582783959480654,0,"in execution , this clever idea is far less funny than the original , killers from space . ",1,False
132,0.30627228766187964,1,scooby dooby doo / and shaggy too / you both look and sound great . ,0.4392849548249694,1,scooby dooby doo / and shaggy too / you both look and sound great . ,1,False
133,0.3914805573263861,0,"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . ",0.009160089797692329,0,"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . ",1,False
134,0.3122377237420749,0,it all drags on so interminably it 's like watching a miserable relationship unfold in real time . ,0.40707993169404305,0,it all drags on so interminably it 's like watching a miserable relationship unfold in real time . ,1,False
135,0.396005940807686,0,"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ",0.21734594595347234,0,"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ",1,False
136,0.46940532909998883,0,looks and feels like a project better suited for the small screen . ,0.6337180882579626,0,looks and feels like a project better suited for the small screen . ,1,False
137,0.416712909387508,0,"forced , familiar and thoroughly condescending . ",0.4417323491452464,0,"forced , familiar and thoroughly condescending . ",1,False
138,0.5392814571113229,1,that is a compliment to kuras and miller . ,0.7831468554012718,1,that is a compliment to kuras and miller . ,1,False
139,0.08001958100674295,0,it 's not the ultimate depression-era gangster movie . ,-0.10206323040112796,0,it 's not the ultimate depression-era gangster movie . ,1,False
140,0.3062814208261614,0,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . ,0.24460272713552975,0,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . ,1,False
