,valence_9,ground_truth_9,text_9,valence_22,ground_truth_22,text_22
16,0.2359622913308695,1,the emotions are raw and will strike a nerve with anyone who 's ever had family trauma . ,0.1585335963942723,1,the emotions are raw and will strike a nerve with anyone who 's ever had family trauma . 
17,0.6541671447098903,1,"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ",0.4590079913598531,1,"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . "
18,0.26506272156333016,0,... the movie is just a plain old monster . ,-0.269965990483709,0,... the movie is just a plain old monster . 
19,0.3305663149351685,0,"in its best moments , resembles a bad high school production of grease , without benefit of song . ",-0.06267733313791328,0,"in its best moments , resembles a bad high school production of grease , without benefit of song . "
20,0.247773929457652,0,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",-0.204167354191462,0,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . "
21,0.5665127705197539,0,the iditarod lasts for days - this just felt like it did . ,-0.32008272527023485,0,the iditarod lasts for days - this just felt like it did . 
22,0.18449772575609907,0,holden caulfield did it better . ,-0.14149682664018098,0,holden caulfield did it better . 
23,0.20700859223596574,1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",-0.08463773326280433,1,"a delectable and intriguing thriller filled with surprises , read my lips is an original . "
24,0.6316127998416873,1,seldom has a movie so closely matched the spirit of a man and his work . ,0.5201287839424936,1,seldom has a movie so closely matched the spirit of a man and his work . 
25,0.5024397542518644,0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ",0.3615581711456906,0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . "
26,0.39021706855917,0,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",0.3132743881057295,0,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . "
27,0.6816579888819916,1,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,0.6880107596388144,1,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . 
28,-0.16664530792298377,0,"it 's a cookie-cutter movie , a cut-and-paste job . ",-0.20841417950609323,0,"it 's a cookie-cutter movie , a cut-and-paste job . "
29,0.2083258679598455,0,i had to look away - this was god awful . ,-0.6669242009168914,0,i had to look away - this was god awful . 
30,0.5045965276447005,1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",0.4870232663425302,1,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . "
31,0.460345946614148,0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0.34144716776766504,0,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . "
32,0.33622135742084575,1,"a gorgeous , witty , seductive movie . ",0.3070450462195824,1,"a gorgeous , witty , seductive movie . "
33,0.5008040930854698,0,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0.26278815778017683,0,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . "
34,0.28900651789671045,0,"it does n't believe in itself , it has no sense of humor ... it 's just plain bored . ",0.009542332473483985,0,"it does n't believe in itself , it has no sense of humor ... it 's just plain bored . "
35,-0.15770452855557737,0,a sequence of ridiculous shoot - 'em - up scenes . ,-0.40435160176373663,0,a sequence of ridiculous shoot - 'em - up scenes . 
36,0.6656589898743971,1,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",-0.362180368417547,1,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . "
37,0.6435987596988908,0,"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",0.6312816823134515,0,"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . "
38,0.7458746957093441,1,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",0.3714521602532494,1,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . "
39,0.6424194505435843,1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",0.5411486705302995,1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . "
40,0.7437428851476162,1,"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ",0.7130429051100576,1,"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . "
41,0.5272850018868744,1,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",0.4867976748771431,1,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . "
42,0.5807255762145868,1,the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,-0.3249340285325064,1,the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . 
43,0.9545619535625672,1,holm ... embodies the character with an effortlessly regal charisma . ,0.9043493941126889,1,holm ... embodies the character with an effortlessly regal charisma . 
44,0.6802105367914476,0,"the title not only describes its main characters , but the lazy people behind the camera as well . ",-0.036052123034092685,0,"the title not only describes its main characters , but the lazy people behind the camera as well . "
45,0.5021883170985693,0,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,0.6647597270133796,0,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . 
46,0.39474743601147316,0,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,-0.3304122217214332,0,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . 
47,0.17310505557008654,1,a subtle and well-crafted ( for the most part ) chiller . ,-0.26113719600039514,1,a subtle and well-crafted ( for the most part ) chiller . 
48,0.6120158638030371,1,has a lot of the virtues of eastwood at his best . ,0.5355556491302832,1,has a lot of the virtues of eastwood at his best . 
49,0.3723310931309807,0,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,-0.1761422009731475,0,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . 
50,0.39774253010838706,0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",-0.21016967742738626,0,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . "
51,0.33568622453311375,1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",0.360463080811739,1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . "
52,0.5988331795851065,1,"mr. tsai is a very original artist in his medium , and what time is it there ? ",0.6005179563993661,1,"mr. tsai is a very original artist in his medium , and what time is it there ? "
53,0.2731101658747932,1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,0.23585745769436703,1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . 
54,-0.09497949377001964,0,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,-0.7103510189175931,0,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises 
55,0.32149635398502135,1,"a tender , heartfelt family drama . ",0.29721887923937573,1,"a tender , heartfelt family drama . "
56,0.3582714053798686,0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,-0.2794947351060399,0,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . 
57,0.5395768690732665,0,the cold turkey would 've been a far better title . ,-0.12041246024554242,0,the cold turkey would 've been a far better title . 
58,-0.30647356975885653,0,manages to be both repulsively sadistic and mundane . ,-0.5510120794243446,0,manages to be both repulsively sadistic and mundane . 
59,0.41942173874969574,0,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0.23560922833343442,0,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . "
60,0.3394204780000316,1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",0.4221442895606279,1,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . "
61,0.3778765273919882,0,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",-0.03831744447592997,0,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . "
62,0.2096953389654239,1,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,-0.42136070741314413,1,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . 
63,0.6314115828281421,1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ",0.43589486211579187,1,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . "
64,0.5964425366928857,0,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",-0.227713932803177,0,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . "
65,0.4274443804085512,0,you wonder why enough was n't just a music video rather than a full-length movie . ,0.1458217081766042,0,you wonder why enough was n't just a music video rather than a full-length movie . 
66,0.6697840313167036,1,"if you 're hard up for raunchy college humor , this is your ticket right here . ",-0.1503787155980296,1,"if you 're hard up for raunchy college humor , this is your ticket right here . "
67,0.5437443405149494,1,"a fast , funny , highly enjoyable movie . ",0.46021313586488316,1,"a fast , funny , highly enjoyable movie . "
68,0.047321353833005696,1,good old-fashioned slash-and-hack is back ! ,-0.3841006533859081,1,good old-fashioned slash-and-hack is back ! 
69,-0.03594242212365211,0,"this one is definitely one to skip , even for horror movie fanatics . ",-0.7250047779164933,0,"this one is definitely one to skip , even for horror movie fanatics . "
70,0.3608808729382552,0,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0.2348754675779119,0,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . "
71,0.29805483358969803,1,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ",-0.09433605658467695,1,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . "
72,0.5278665205569315,1,uses high comedy to evoke surprising poignance . ,0.09113763470095089,1,uses high comedy to evoke surprising poignance . 
73,0.14158741815215797,1,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",-0.42045444263705584,1,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . "
74,0.30723949281775087,0,a string of rehashed sight gags based in insipid vulgarity . ,-0.43538783242104406,0,a string of rehashed sight gags based in insipid vulgarity . 
75,0.26651672707724916,1,among the year 's most intriguing explorations of alientation . ,0.22668735453129274,1,among the year 's most intriguing explorations of alientation . 
76,0.24919133422829334,0,the movie fails to live up to the sum of its parts . ,-0.31050805984704516,0,the movie fails to live up to the sum of its parts . 
77,0.5204427756962527,1,the son 's room is a triumph of gentility that earns its moments of pathos . ,0.301143405994375,1,the son 's room is a triumph of gentility that earns its moments of pathos . 
78,0.5807078483027365,1,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",0.1760377100608499,1,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . "
79,-0.1059947913256581,0,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,-0.5970380191541506,0,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . 
80,0.39084030016741644,1,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,0.2701558632925526,1,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . 
81,0.35720876140437685,0,"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",-0.6276997453627128,0,"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . "
82,-0.18101270592562507,0,it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,-0.3885229364264463,0,it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . 
83,0.5657117713359091,1,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",-0.2642211770962087,1,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . "
84,0.6839311822447154,1,"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",0.5045037071188675,1,"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . "
85,0.3085914244002096,1,the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,-0.020077089986317263,1,the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . 
86,0.1426166139274938,0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",-0.4961687226974802,0,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . "
87,0.549322551736839,1,jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ,0.48846999138022845,1,jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters 
88,0.13532607770082938,1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,-0.6764626840033567,1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . 
89,0.44542836975389716,1,"we know the plot 's a little crazy , but it held my interest from start to finish . ",0.24584844621265634,1,"we know the plot 's a little crazy , but it held my interest from start to finish . "
90,0.43701616777400737,1,"it 's a scattershot affair , but when it hits its mark it 's brilliant . ",0.10000687388774555,1,"it 's a scattershot affair , but when it hits its mark it 's brilliant . "
91,0.7223477313945463,1,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ",-0.11645185624326634,1,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . "
92,0.3771324816499652,0,"you wo n't like roger , but you will quickly recognize him . ",0.2320795063296588,0,"you wo n't like roger , but you will quickly recognize him . "
93,0.6136739274889823,1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,-0.05606409417561662,1,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . 
94,0.4727580195052533,1,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",0.28958692661038743,1,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . "
95,0.013413787352078797,0,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,-0.1937114763543854,0,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . 
96,0.50770332923124,0,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",-0.46041947073026734,0,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . "
97,0.5875194939624313,1,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",0.17692920510656454,1,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . "
98,0.2206763022155433,0,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",-0.33901064603426107,0,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . "
99,0.4967110483244273,0,why make a documentary about these marginal historical figures ? ,-0.45954741938615923,0,why make a documentary about these marginal historical figures ? 
100,0.4080860443093602,1,"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ",0.3451385985720732,1,"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . "
101,0.32708017918587784,0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0.05839822002044177,0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . "
102,0.2449027436297742,1,"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters ",0.14162771906047358,1,"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters "
103,0.42267010860989845,1,"a gripping movie , played with performances that are all understated and touching . ",0.2613599996282557,1,"a gripping movie , played with performances that are all understated and touching . "
104,0.5827321786924232,1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",0.5666414191460077,1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . "
105,0.4515276798157075,0,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",-0.5345487937545019,0,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . "
106,0.5920224979055216,1,the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . ,0.5663091180435986,1,the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . 
107,-0.20811096310401273,0,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,-0.523080873640422,0,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . 
108,0.2672710424935255,0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",-0.780792386174283,0,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . "
109,0.7138323968210479,1,it 's great escapist fun that recreates a place and time that will never happen again . ,0.7409516909367214,1,it 's great escapist fun that recreates a place and time that will never happen again . 
110,0.4756840511835777,0,"scores no points for originality , wit , or intelligence . ",0.024887882186036457,0,"scores no points for originality , wit , or intelligence . "
111,0.5597275643961516,0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0.3056350171114482,0,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . "
112,0.20481846517380717,1,hilariously inept and ridiculous . ,-0.11127053825061321,1,hilariously inept and ridiculous . 
113,0.2906601562190089,0,this movie is maddening . ,-0.4119548303007121,0,this movie is maddening . 
114,0.41703364663774517,1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ",0.2791058271104963,1,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . "
115,0.5153680708308217,0,sam mendes has become valedictorian at the school for soft landings and easy ways out . ,0.2521520968565713,0,sam mendes has become valedictorian at the school for soft landings and easy ways out . 
116,0.4382381617993001,1,one of the smartest takes on singles culture i 've seen in a long time . ,0.33553906157543123,1,one of the smartest takes on singles culture i 've seen in a long time . 
117,0.44458364267212375,1,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ",0.2596756792102408,1,"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . "
118,0.4988680277699107,0,every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ,0.19862085949000832,0,every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . 
119,0.4033630106267968,0,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,-0.17235882183969986,0,comes ... uncomfortably close to coasting in the treads of the bicycle thief . 
120,0.33361638237236213,1,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ",0.2904040021221889,1,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . "
121,0.31743916808368006,0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,0.21513562653308102,0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so 
122,0.5393708805650627,1,old-form moviemaking at its best . ,-0.003940001558753079,1,old-form moviemaking at its best . 
123,0.5841100289906851,1,turns potentially forgettable formula into something strangely diverting . ,0.3051729417727472,1,turns potentially forgettable formula into something strangely diverting . 
124,0.6206046020927147,1,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",0.49333774277726095,1,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . "
125,0.47403806142698895,1,a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ,0.5336795712568095,1,a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . 
126,0.5112403448848544,0,confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . ,-0.6280564079383291,0,confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . 
127,0.3914731079639367,0,"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ",0.32450203925790344,0,"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . "
128,0.4520939937810962,1,montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . ,0.3454596383058469,1,montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . 
129,0.5026829570765724,1,"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . ",0.2765507141958302,1,"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . "
130,0.025963146793191016,0,suffers from the lack of a compelling or comprehensible narrative . ,-0.5230403624754075,0,suffers from the lack of a compelling or comprehensible narrative . 
131,-0.3223480230024243,0,"in execution , this clever idea is far less funny than the original , killers from space . ",-0.3378908065433648,0,"in execution , this clever idea is far less funny than the original , killers from space . "
132,0.4490721532860263,1,scooby dooby doo / and shaggy too / you both look and sound great . ,0.431307965719055,1,scooby dooby doo / and shaggy too / you both look and sound great . 
133,-0.06952058544126666,0,"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . ",-0.15361052445437878,0,"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . "
134,0.24625105419591836,0,it all drags on so interminably it 's like watching a miserable relationship unfold in real time . ,0.0014813483793341955,0,it all drags on so interminably it 's like watching a miserable relationship unfold in real time . 
135,0.14752411279289276,0,"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ",-0.5410764873600048,0,"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . "
136,0.4678135108262087,0,looks and feels like a project better suited for the small screen . ,-0.4159105474194643,0,looks and feels like a project better suited for the small screen . 
137,0.5164948316863486,0,"forced , familiar and thoroughly condescending . ",0.2729476083631205,0,"forced , familiar and thoroughly condescending . "
138,0.7665282111946623,1,that is a compliment to kuras and miller . ,0.5966910220625292,1,that is a compliment to kuras and miller . 
139,0.10042122911035319,0,it 's not the ultimate depression-era gangster movie . ,-0.6356194772106403,0,it 's not the ultimate depression-era gangster movie . 
140,0.6648198203451863,0,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . ,0.48171614435197163,0,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . 
141,0.49375394843606024,0,the character of zigzag is not sufficiently developed to support a film constructed around him . ,0.3183485716145509,0,the character of zigzag is not sufficiently developed to support a film constructed around him . 
142,0.34328275169379807,1,what better message than ` love thyself ' could young women of any size receive ? ,0.2940436973871023,1,what better message than ` love thyself ' could young women of any size receive ? 
143,0.8164469095350864,1,a solid film ... but more conscientious than it is truly stirring . ,0.4373380411014982,1,a solid film ... but more conscientious than it is truly stirring . 
144,0.46040641508799773,0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ",-0.49731835597726287,0,"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . "
145,0.5333776805164854,0,the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . ,0.07323518290982783,0,the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . 
146,0.38602997648546405,1,"about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . ",-0.13977407289620294,1,"about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . "
